work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size
2023,Senior,Full-time,Data Scientist,105000,USD,105000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Specialist,90000,USD,90000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Specialist,73000,USD,73000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,145000,USD,145000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,115000,USD,115000,United States,Remote,United States,M
2023,Senior,Full-time,Data Manager,145000,USD,145000,United States,In-person,United States,M
2023,Senior,Full-time,Data Manager,130000,USD,130000,United States,In-person,United States,M
2023,Executive,Full-time,Head of Data,329500,USD,329500,United States,Remote,United States,M
2023,Executive,Full-time,Head of Data,269600,USD,269600,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,190000,USD,190000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,170000,USD,170000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,80000,USD,80000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,70000,USD,70000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,204500,USD,204500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,138900,USD,138900,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Manager,115500,USD,115500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Manager,73500,USD,73500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,97000,USD,97000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,147100,USD,147100,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,90700,USD,90700,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,257000,USD,257000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,197000,USD,197000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,85000,USD,85000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,79000,USD,79000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,93919,USD,93919,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,51962,USD,51962,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,155000,USD,155000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,84800,USD,84800,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,110000,GBP,135344,United Kingdom,In-person,United Kingdom,M
2023,Mid-level,Full-time,Data Scientist,80000,GBP,98432,United Kingdom,In-person,United Kingdom,M
2023,Executive,Full-time,Data Engineer,174500,USD,174500,United States,In-person,United States,M
2023,Executive,Full-time,Data Engineer,113000,USD,113000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,90000,USD,90000,United States,In-person,United States,M
2023,Executive,Full-time,Head of Data,200000,GBP,246080,United Kingdom,In-person,United Kingdom,M
2023,Executive,Full-time,Head of Data,150000,GBP,184560,United Kingdom,In-person,United Kingdom,M
2023,Senior,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,90000,USD,90000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,49200,EUR,53120,Estonia,In-person,Estonia,M
2023,Mid-level,Full-time,Data Analyst,31200,EUR,33686,Estonia,In-person,Estonia,M
2023,Senior,Full-time,Data Engineer,260000,USD,260000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,153600,USD,153600,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,106800,USD,106800,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,143000,USD,143000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,207900,USD,207900,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,158400,USD,158400,United States,In-person,United States,M
2023,Senior,Full-time,Data Infrastructure Engineer,385000,USD,385000,United States,In-person,United States,M
2023,Senior,Full-time,Data Infrastructure Engineer,200000,USD,200000,United States,In-person,United States,M
2023,Senior,Full-time,Data Strategy Manager,115000,USD,115000,United States,Remote,United States,M
2023,Senior,Full-time,Data Strategy Manager,90000,USD,90000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,172200,USD,172200,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,131200,USD,131200,United States,Remote,United States,M
2023,Entry-level,Full-time,Data Scientist,105000,USD,105000,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Scientist,70000,USD,70000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,240000,USD,240000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,142500,USD,142500,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Scientist,150000,PLN,34924,Türkiye,In-person,Poland,M
2023,Senior,Full-time,Data Engineer,225500,USD,225500,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,139400,USD,139400,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,143000,USD,143000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,250830,USD,250830,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,143370,USD,143370,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,203500,USD,203500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,166500,USD,166500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,162000,USD,162000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,145000,USD,145000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,115000,USD,115000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,180400,USD,180400,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,138800,USD,138800,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,87500,USD,87500,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,62500,USD,62500,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,157550,USD,157550,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,104650,USD,104650,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Manager,115500,USD,115500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Manager,73500,USD,73500,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,139500,USD,139500,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,118575,USD,118575,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,129150,USD,129150,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,98400,USD,98400,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,192500,USD,192500,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,140000,USD,140000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Engineer,55000,GBP,67672,United Kingdom,Remote,United Kingdom,M
2023,Mid-level,Full-time,Data Engineer,55000,GBP,67672,United Kingdom,Remote,United Kingdom,M
2023,Senior,Full-time,Data Manager,145000,USD,145000,United States,In-person,United States,M
2023,Senior,Full-time,Data Manager,130000,USD,130000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,95000,USD,95000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,80000,USD,80000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,100000,USD,100000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,190000,USD,190000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,170000,USD,170000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Manager,115500,USD,115500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Manager,73500,USD,73500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,229000,USD,229000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,131000,USD,131000,United States,In-person,United States,M
2023,Senior,Full-time,Data Architect,85000,GBP,104584,United Kingdom,In-person,United Kingdom,M
2023,Senior,Full-time,Data Architect,75000,GBP,92280,United Kingdom,In-person,United Kingdom,M
2023,Senior,Full-time,Data Analyst,192000,USD,192000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,164000,USD,164000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,181500,USD,181500,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,112200,USD,112200,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,223800,USD,223800,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,172100,USD,172100,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,175750,USD,175750,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,136742,USD,136742,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,228856,USD,228856,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,144540,USD,144540,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,170000,USD,170000,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,140000,USD,140000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,155000,USD,155000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,125000,USD,125000,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,170000,USD,170000,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,140000,USD,140000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,150600,USD,150600,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,120500,USD,120500,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,176000,USD,176000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,152000,USD,152000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Strategist,115500,USD,115500,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Strategist,73500,USD,73500,United States,In-person,United States,M
2023,Executive,Full-time,Data Engineer,110000,GBP,135344,United Kingdom,In-person,United Kingdom,M
2023,Executive,Full-time,Data Engineer,80000,GBP,98432,United Kingdom,In-person,United Kingdom,M
2023,Senior,Full-time,Data Scientist,225000,USD,225000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,172758,USD,172758,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,110000,USD,110000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,85000,USD,85000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,245000,USD,245000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,194992,USD,194992,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,140000,USD,140000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,100000,USD,100000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,145000,USD,145000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,90000,USD,90000,United States,In-person,United States,M
2023,Executive,Full-time,Data Scientist,375500,USD,375500,United States,Remote,United States,M
2023,Executive,Full-time,Data Scientist,250300,USD,250300,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Engineer,147100,USD,147100,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,90700,USD,90700,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,100000,GBP,123040,United Kingdom,In-person,United Kingdom,M
2023,Senior,Full-time,Data Analyst,75000,GBP,92280,United Kingdom,In-person,United Kingdom,M
2023,Mid-level,Full-time,Data Scientist,115000,USD,115000,United States,Remote,United States,M
